YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045,SPI_A047,SPI_A049,SPI_A050,SPI_A051,SPI_A053,SPI_A055
2020-12,1.039,0.661440225,0.097231794,0.680121512,-0.860863953,-0.07661315,0.269850505,-0.533285247,-0.022784849,0.032271561,0.644080821,0.751709568,1.056351546,0.251034547,0.664571733,0.264974593,0.719440749,-0.137317111,0.496098798,-0.306010803,0.584125245,0.917168711,0.976507927,0.362151151,0.954646434,1.174566475,0.539953371,0.577661471,1.193287414,0.933577614,1.35727782,0.197694932,0.911372311,0.758043097,1.482889019,1.430968986,1.391123693,1.070240306,1.42822881,1.515536534
2021-01,1.180666667,1.127540409,0.524130964,0.641185613,-0.860863953,-0.07661315,0.278790549,-0.380224404,-0.262408677,0.073970584,0.519622787,0.764200467,1.116408233,0.330564209,0.664571733,0.301142,0.616418791,-0.22919805,0.566590331,-0.419258982,0.792188977,0.917786933,0.898044825,0.378843483,1.288382377,1.089683232,0.667036296,0.467305352,1.144102044,0.933577614,1.367573539,0.197694932,0.814069208,0.726780049,1.49742414,1.539565327,1.41079865,0.964401967,1.332567892,1.618414996
2021-02,1.209666667,2.053054655,1.135823466,0.738102298,-0.860863953,-0.07661315,0.398547428,-0.060438532,-0.589768827,0.402130072,0.387943385,0.83402217,1.20116954,0.31775801,0.569312066,0.446376122,0.415298979,-0.446268241,0.93221913,-0.563672661,0.712245214,1.159110853,0.67635058,0.566712371,1.497432164,0.778442025,0.955633408,0.67524319,1.028754673,0.919517308,1.50585092,0.197694932,0.710414157,0.940244509,1.680350581,1.685407725,1.470024597,0.898635426,1.286853519,1.774470533
2021-03,1.256333333,1.812180779,1.310625365,0.670540874,-0.860863953,-0.07661315,0.461242165,-0.320140769,-0.706888658,0.218615581,0.277530315,0.883454107,1.092214969,0.280049396,0.356623518,0.418407365,0.233210607,-0.499314194,0.61634601,-0.651249179,0.641547441,1.165162439,0.539576012,0.673637189,1.409978915,0.375645188,0.89321343,0.712614256,0.813321911,0.77197032,1.437806497,0.197694932,0.544481555,0.845748628,1.619453028,1.649911566,1.471544289,0.846872662,1.186380129,1.661509788
2021-04,1.336666667,1.339269999,1.006161584,0.637904274,-0.860863953,-0.07661315,0.438801744,-0.47746162,-0.708172932,0.360700812,0.168310551,0.876441008,1.02958627,0.223310717,0.156623241,0.297939212,0.093326798,-0.507052656,0.467733934,-0.682230669,0.560131414,1.102682133,0.468165887,0.738082258,1.394398314,0.216474667,0.887393501,0.737524583,0.67243082,0.739225182,1.415642819,0.197694932,0.468529536,0.729942908,1.605131255,1.673253014,1.483405716,0.825484069,1.070498463,1.722067687
2021-05,1.419833333,1.181071897,0.903325689,0.575068612,-0.860863953,-0.07661315,0.365456832,-0.517665752,-0.737099825,0.360700812,0.155570759,0.883344612,1.027290429,0.159928693,0.145724703,0.249916929,0.053620729,-0.547997026,0.45320753,-0.686952877,0.650218161,1.105667451,0.448827185,0.697948543,1.359590645,0.179747573,0.832761085,0.657337247,0.657622381,0.716807212,1.375742658,0.197694932,0.409575641,0.642474558,1.600870361,1.665734375,1.461448306,0.77910329,1.007940258,1.73129032
2021-06,1.273666667,1.234364826,0.903791169,0.57730827,-0.860863953,-0.07661315,0.36437522,-0.517899082,-0.73733127,0.367568009,0.155570759,0.883344612,1.030261235,0.173850149,0.145724703,0.249677608,0.053620729,-0.547997026,0.480896681,-0.682598495,0.67345697,1.110142216,0.450355808,0.707708271,1.360977573,0.179747573,0.84869837,0.66024981,0.657622381,0.716997461,1.38054216,0.197694932,0.406525304,0.652178433,1.604148185,1.682646151,1.462279068,0.778838877,1.007940258,1.731413236
2021-07,1.322166667,1.234364826,0.902860188,0.577168347,-0.860863953,-0.07661315,0.36437522,-0.517899082,-0.741687368,0.365606065,0.154845972,0.883344612,1.029046205,0.173167928,0.145724703,0.249677608,0.030414543,-0.549066163,0.480896681,-0.682598495,0.666066707,1.108203625,0.447627327,0.697948543,1.360977573,0.179747573,0.84869837,0.66024981,0.657622381,0.716997461,1.38054216,0.182586741,0.406525304,0.652178433,1.604148185,1.671926459,1.462279068,0.778838877,1.007940258,1.731413236
2021-08,1.439166667,1.241255848,0.924716515,0.577168347,-0.860863953,-0.07661315,0.367259159,-0.517899082,-0.747630671,0.365606065,0.154845972,0.883892064,1.026344652,0.172076327,0.145724703,0.249677608,0.028554405,-0.549659061,0.480669756,-0.681242451,0.662264564,1.10745782,0.447627327,0.697948543,1.360977573,0.172559459,0.84869837,0.66024981,0.657622381,0.716997461,1.386772761,0.182586741,0.406525304,0.652512962,1.604148185,1.671926459,1.462279068,0.778838877,1.007940258,1.731536152
2021-09,1.341666667,1.247159289,0.88795327,0.566372141,-0.860863953,-0.07661315,0.384358814,-0.481908551,-0.758208018,0.369284634,0.147302299,0.897120172,1.017414943,0.198530483,0.131610985,0.233741219,0.015785165,-0.553787846,0.454342459,-0.689187312,0.640912813,1.106413513,0.442512687,0.702034746,1.344519129,0.112782408,0.838429961,0.677744366,0.655788094,0.738845759,1.390322897,0.180524911,0.406525304,0.653851016,1.605622741,1.642935883,1.462279068,0.788167234,1.007013787,1.739031398
2021-10,1.309333333,1.551663759,0.886554663,0.711329299,-0.860863953,-0.07661315,0.440585417,-0.328075526,-0.695771916,0.574630509,0.15455603,0.971063504,0.96844606,0.31141579,0.17347118,0.179760123,-0.064918486,-0.602761258,0.622444351,-0.684415031,0.55396959,1.119824325,0.407705001,0.791192245,1.481809345,0.149186306,0.760985993,0.755554953,0.605505497,0.690702807,1.419992144,0.122289786,0.397859834,0.760534276,1.619044217,1.587812782,1.416472973,0.780425554,1.065337748,1.759402015
2021-11,1.2155,1.887081072,1.076457746,0.711196113,-0.860863953,-0.07661315,0.759740625,0.000273038,-0.641361222,0.726872589,0.224525802,1.150931464,0.932138858,0.439624508,0.203953979,0.140815356,-0.185164149,-0.539356225,0.720172803,-0.669880687,0.753017794,1.28513918,0.381132415,0.854856218,1.554410841,0.144797796,0.948442374,0.882211715,0.548561821,0.668541776,1.4726012,0.107222243,0.377232997,0.697115182,1.648582953,1.487347546,1.359947282,0.827214812,1.09497178,1.756336643
2021-12,1.2195,2.1740541,1.10937808,0.614408896,-0.860863953,-0.07661315,0.954059156,0.44692017,-0.689608903,1.056649524,0.215082631,1.195833784,0.870837471,0.368335038,0.483618146,0.073391225,-0.261526731,-0.524743788,1.107493081,-0.58031057,0.815584911,1.15009405,0.380823925,0.675456079,1.553829356,0.100161906,1.081445235,0.923959967,0.511472932,0.567769144,1.550798399,0.107222243,0.362337042,0.847232018,1.692094338,1.414256914,1.303454817,0.872638755,1.164117504,1.696697708
2022-01,1.320666667,1.753347802,0.294674078,0.604316078,-0.860863953,-0.07661315,0.900935138,0.607064792,-0.603598118,0.867305536,0.197289965,1.116480069,0.529599009,0.316139125,0.348234024,-0.066978853,-0.383487728,-0.342933019,1.318725688,-0.427740761,0.7930254,1.127557004,0.409817554,0.561913503,1.318682085,-0.043599812,0.985397969,0.882844115,0.302532894,0.400333384,1.482360644,0.086212229,0.143840633,0.738595433,1.556483341,1.25642336,1.199583191,0.864357283,1.203953607,1.466605632
2022-02,1.394,1.865126012,-0.862052776,0.466003148,-0.860863953,-0.07661315,1.02588479,0.612409408,-0.546669487,0.925482836,0.138875652,1.017736084,0.259602407,0.208883121,0.319336573,-0.258907723,-0.541629834,-0.190404093,1.458499551,-0.256887353,0.644720205,0.947073288,0.299071838,0.529217227,1.191065021,-0.061632305,0.96912544,0.658585373,0.152409825,0.283573777,1.437868516,0.086212229,-0.035902089,0.67257341,1.415421459,1.054263755,1.131399983,0.930124306,1.191276671,1.244531767
2022-03,1.397,1.469856059,-1.035949595,0.460597118,-0.860863953,-0.07661315,1.24292811,0.724233403,-0.445764002,0.682921818,0.152090873,0.890018996,0.002996248,0.28194492,0.421373372,-0.449809574,-0.76708442,-0.001153295,1.16865355,-0.038182571,0.779425822,0.967328178,0.258925557,0.591151166,0.996978039,0.109796813,0.754572765,0.559786644,0.014610473,0.113444505,1.29287808,0.086212229,-0.283641835,0.499693468,1.326208979,0.890524375,1.02243381,0.936741922,1.163207226,1.099155106
2022-04,1.250166667,1.086236568,-1.225282461,0.468774853,-0.860863953,-0.07661315,1.065177801,0.75595186,-0.426967767,0.590884101,0.081446307,0.821607601,-0.171979474,0.265957991,0.284215177,-0.502208655,-0.780288792,0.015134939,1.058724511,0.000605397,0.9061656,0.88554857,0.237464273,0.542253549,0.979322399,0.186013247,0.638546329,0.44684341,-0.009035266,0.075283084,1.210319676,0.086212229,-0.39593517,0.438880986,1.222861197,0.761699425,0.916681754,0.88807403,1.058606227,0.913156233
2022-05,1.2975,1.049790206,-1.242056933,0.480412914,-0.860863953,-0.07661315,0.995955471,0.687761392,-0.407627787,0.523080885,0.079684128,0.820497519,-0.22953691,0.236636378,0.226010801,-0.539594308,-0.780307481,0.01987614,1.051983886,0.001325093,0.844758378,0.898590191,0.234949016,0.578135087,1.021981897,0.163525552,0.655572998,0.459067157,-0.009567422,0.045942436,1.210131805,0.086212229,-0.422260115,0.406488904,1.224295304,0.76494169,0.901664588,0.899103385,1.048823617,0.90378536
2022-06,1.258666667,1.049790206,-1.232219912,0.480412914,-0.860863953,-0.07661315,0.995955471,0.687387408,-0.38190963,0.523080885,0.079684128,0.820497519,-0.229712031,0.255513568,0.226010801,-0.539594308,-0.780141727,0.023510074,1.049590817,0.017001355,0.870321639,0.898745267,0.234949016,0.578135087,1.021981897,0.172791234,0.654856342,0.459067157,-0.009567429,0.045942436,1.210131805,0.086212229,-0.422260115,0.406488904,1.224295304,0.818345419,0.901664588,0.904117402,1.048823617,0.903215405
2022-07,1.133,1.049790206,-1.232219912,0.480412914,-0.860863953,-0.07661315,0.996281613,0.687387408,-0.38190963,0.523080885,0.079684128,0.820497519,-0.229712031,0.255513568,0.226010801,-0.539694741,-0.780141727,0.023510074,1.049590817,0.017001355,0.870321639,0.899365527,0.236407526,0.578135087,1.02402914,0.172791234,0.655572998,0.459067157,-0.009567429,0.045942436,1.210131805,0.086212229,-0.422260115,0.406488904,1.224295304,0.818345419,0.901664588,0.904117402,1.048823617,0.904811701
2022-08,1.169833333,1.049790206,-1.232219912,0.481428776,-0.860863953,-0.07661315,0.996281613,0.687387408,-0.364881247,0.523080885,0.079684128,0.820497519,-0.229712031,0.255513568,0.226010801,-0.539694741,-0.780141727,0.026037504,1.049590817,0.020162203,0.884633535,0.899365527,0.236407526,0.578135087,1.02402914,0.174413848,0.655572998,0.459067157,-0.009567429,0.045882002,1.210131805,0.086212229,-0.422260115,0.406656645,1.224295304,0.818440193,0.901664588,0.904117402,1.048823617,0.904811701
2022-09,1.190833333,1.076262371,-1.150459585,0.539401315,-0.860863953,-0.07661315,1.020690665,0.714220086,-0.304987403,0.541094531,0.070866055,0.829149035,-0.252099742,0.239490145,0.27233327,-0.539694741,-0.780011962,-0.021096411,1.121746196,0.083834723,0.889606714,0.877304431,0.237057497,0.637676422,1.083245817,0.221366461,0.661842745,0.460472432,-0.00850149,0.03678514,1.218524183,0.086212229,-0.422260115,0.426289472,1.226066861,0.818155894,0.90151211,0.918291192,1.047623227,0.94617098
2022-10,1.1835,0.710950962,-1.132134241,0.520742926,-0.860863953,-0.07661315,0.952745077,0.653010301,-0.230877535,0.541094531,-0.019977294,0.724474974,-0.297694499,0.169620026,0.153650634,-0.591524152,-0.779708146,-0.038676931,0.939047178,0.163534862,0.811201985,0.839196284,0.274405288,0.518236159,1.025257321,0.127733195,0.603919687,0.396010548,-0.005276035,0.023104499,1.201866471,0.086212229,-0.424931176,0.320311786,1.184825202,0.782417888,0.871245786,0.964001306,1.008032902,0.982012297
2022-11,1.169333333,1.246175584,-1.262923093,0.525740917,-0.860863953,-0.07661315,1.115243006,0.527540093,-0.124608348,0.736455647,-0.042901694,0.773518748,-0.393868183,0.169620026,0.087834765,-0.650292141,-0.736334287,-0.038676931,0.924283857,0.204573358,0.76014961,0.695849746,0.29456479,0.412936429,1.055308432,0.136259905,0.676703601,0.368367281,0.11192012,0.009521386,1.222720915,0.086212229,-0.444376118,0.552942637,1.193930959,0.803557469,0.770275898,1.073813907,0.953289393,0.962623677
2022-12,1.153666667,1.652444668,-0.572505605,0.632837748,-0.860863953,-0.07661315,1.216453334,0.398410855,0.099811651,0.87840458,-0.055571814,0.909438641,-0.540903965,0.089825044,0.563734775,-0.70218983,-0.599846701,-0.057848132,0.798502003,0.329604948,0.558644224,0.47385742,0.384016398,0.106226657,1.073261432,0.232322587,0.739598274,0.391876595,0.300685466,0.009521386,1.336229478,0.086212229,-0.451324914,0.507758346,1.189377794,0.834847524,0.702235699,1.190985552,0.953289393,0.98874232
2023-01,1.1875,1.48433274,-0.252241155,0.833664614,-0.860863953,-0.07661315,1.103567555,0.264226088,0.304190526,0.802574971,-0.055571814,0.962573297,-0.660028676,0.051415532,0.758059951,-0.739590285,-0.458971108,-0.057848132,0.598718192,0.493668712,0.387236027,0.341350801,0.478487992,0.269778857,1.188040048,0.643259193,0.79070012,0.625986268,0.468350805,0.009521386,1.340916005,0.086212229,-0.455353474,0.590031516,1.232815722,0.827762903,0.631874664,1.261025148,0.953289393,0.986260976
2023-02,1.185833333,0.263410429,-1.097871646,0.71744893,-0.860863953,-0.07661315,0.807904534,-0.146685937,0.469754036,0.351870034,-0.055571814,0.864581663,-0.758334369,0.170711749,0.843167068,-0.775265513,-0.320695209,-0.057848132,0.129836628,0.765263678,0.502495386,-0.029757282,0.500687893,0.072748725,0.972335574,0.8833082,0.383360916,0.343901245,0.575260092,0.009521386,1.164019224,0.086307979,-0.455353474,0.332996266,1.030586155,0.783704065,0.497466405,1.327882907,0.953289393,0.85919149
2023-03,1.161833333,0.186102339,-1.275698019,0.812935257,-0.860863953,-0.07661315,0.793579951,-0.155360411,0.558472867,0.251979641,-0.055571814,0.833136532,-0.758334369,0.24899808,1.097680559,-0.771255288,-0.239983184,-0.057848132,0.182660469,0.893867526,0.669234416,-0.186327548,0.597533036,0.117362587,0.952793889,1.024516725,0.395569958,0.160269745,0.715780292,0.009521386,1.210131805,0.190260869,-0.449316383,0.334499286,1.043554741,0.870624384,0.473273814,1.406165861,0.953289393,0.933876919
2023-04,1.036,0.290130969,-1.216617996,0.878067362,-0.860863953,-0.07661315,0.731339825,-0.155360411,0.638013989,0.32905064,-0.055571814,0.807600912,-0.762669263,0.321129788,1.178677596,-0.768896297,-0.141506334,-0.057848132,0.251161171,0.979365147,0.680421498,-0.212169521,0.64652315,0.154718781,0.968635152,1.152110847,0.391798918,0.096038018,0.77405058,-0.002646636,1.19479259,0.26539263,-0.449316383,0.343688352,1.086633455,0.878614714,0.450109639,1.493329328,0.953289393,0.884728615
2023-05,0.7995,0.355067409,-1.213154492,0.878945922,-0.860863953,-0.07661315,0.769573483,-0.155360411,0.668087715,0.349171427,-0.055571814,0.797012054,-0.762689138,0.309120754,1.187366702,-0.764385697,-0.028015506,-0.057848132,0.266269226,0.985190951,0.590490708,-0.229181463,0.644966124,0.1544944,0.967401447,1.153213163,0.390362468,0.096038018,0.83938485,-0.005659404,1.197046022,0.274273087,-0.449316383,0.348201734,1.085461441,0.896710499,0.464779899,1.511291746,0.953289393,0.883826083
2023-06,0.679833333,0.282121391,-1.177440958,0.878067362,-0.860863953,-0.07661315,0.769573483,-0.155360411,0.689345746,0.346718029,-0.051993285,0.797012054,-0.763113894,0.295203974,1.187366702,-0.764385697,-0.028015506,-0.057848132,0.23967387,0.984848519,0.586883859,-0.233582132,0.654558452,0.145301639,0.966990186,1.154535733,0.383001915,0.093753435,0.83938485,-0.006017287,1.191913488,0.274273087,-0.449316383,0.335668429,1.088308033,0.881485083,0.464203517,1.511291746,0.953289393,0.884502939
2023-07,0.646333333,0.282121391,-1.177440958,0.878443921,-0.860863953,-0.07661315,0.769573483,-0.155360411,0.699334276,0.346718029,-0.051993285,0.797012054,-0.763113894,0.295203974,1.187366702,-0.764385697,-0.028015506,-0.057848132,0.239898998,0.985533351,0.586883859,-0.233582132,0.654558452,0.145301639,0.966990186,1.164007414,0.383001915,0.093753435,0.83938485,-0.006017287,1.191913488,0.274273087,-0.449316383,0.335668429,1.088308033,0.881286966,0.464203517,1.511291746,0.953289393,0.884502939
2023-08,0.662,0.330626549,-1.151032838,0.8895928,-0.860863953,-0.07661315,0.786996103,-0.155360411,0.70689661,0.361927176,-0.049458995,0.796677273,-0.762728739,0.294257466,1.187366702,-0.759868673,-0.026944248,-0.057848132,0.276426324,1.005223222,0.601943352,-0.233582132,0.665860925,0.158309944,0.974390912,1.199365873,0.405808119,0.093753435,0.869203497,0.013341202,1.208127908,0.274273087,-0.447173223,0.353218353,1.105741635,0.902717793,0.464731784,1.514095556,0.953289393,0.889587537
2023-09,0.700333333,0.420692552,-1.052951282,0.906049222,-0.860863953,-0.07661315,0.785475735,-0.193626528,0.770989711,0.360946087,-0.026820246,0.80915932,-0.763076262,0.268940364,1.167966936,-0.754313038,-0.007953119,-0.057848132,0.306034319,1.037651077,0.619744597,-0.235922669,0.693042828,0.141270119,1.001695732,1.218184645,0.422519321,0.067734942,0.887493601,-0.011451338,1.232054903,0.274273087,-0.444446845,0.390726671,1.122196346,0.944281827,0.472365104,1.516714884,0.939446232,0.894119144
2023-10,0.727333333,0.299201688,-1.047280603,0.808951181,-0.860863953,-0.07661315,0.696981348,-0.346063101,0.774541551,0.143196827,-0.005413387,0.762402031,-0.763076262,0.241935727,1.152538677,-0.743720554,0.034664297,0.002643324,0.134499896,1.039000573,0.630120362,-0.265066052,0.70165496,-0.008351095,0.852399832,1.111656613,0.490854011,-0.044568222,0.915028708,-0.010313962,1.206374589,0.274273087,-0.435125812,0.298482974,1.085545151,1.024547821,0.482548481,1.505861886,0.888714291,0.897411494
2023-11,0.757166667,-0.308382561,-1.27918518,0.864856589,-0.860863953,-0.07661315,0.34343244,-0.679573497,0.660805329,-0.074193196,-0.050949703,0.545108314,-0.763076262,0.145726272,0.917552138,-0.720393311,0.108816417,-0.121984337,-0.048515723,0.996017739,0.371471891,-0.36490205,0.699106069,-0.186685459,0.658544648,0.918993611,0.232071619,-0.158766427,0.979564975,-0.007932984,1.142912364,0.274273087,-0.415319468,0.22871138,1.063642772,1.050534909,0.500860277,1.439436174,0.787347421,0.829805234
2023-12,0.900666667,-1.071052859,-1.22297114,0.827538356,-0.860863953,-0.07661315,0.013908268,-1.049027687,0.59683465,-0.265662831,-0.121423303,0.388307806,-0.763076262,0.187353392,0.507790139,-0.691982105,0.182472714,-0.232157487,-0.33154544,0.977077929,0.14799145,-0.401032502,0.657080577,-0.039514324,0.55797354,0.565583728,0.001993611,-0.15165669,1.080899366,0.003389822,1.100636493,0.274273087,-0.29555798,0.162167626,0.983395839,1.110419157,0.528341857,1.344602478,0.659285753,0.799118039
2024-01,0.943666667,-1.496592786,-1.22297114,0.703994497,-0.860863953,-0.07661315,-0.202416458,-1.099945195,0.364598908,-0.426041832,-0.229583996,0.113041635,-0.763076262,0.105957364,0.134086624,-0.684233087,0.18363501,-0.477312924,-0.48080996,0.828887464,-0.094639743,-0.523483094,0.417455628,-0.251056128,0.270050312,0.189031679,-0.225286686,-0.210702501,1.082883424,0.003389822,1.022884811,0.274273087,-0.29531305,-0.017809539,0.922913234,1.127094313,0.528341857,1.246610214,0.489501713,0.798799003
